70.9000		32.1826		12.5559
71.0000		32.2004		12.5559
71.1000		32.2181		12.5559
71.2000		32.2359		12.5559
71.3000		32.2536		12.5559
71.4000		32.2713		12.5559
71.5000		32.2890		12.5559
71.6000		32.3067		12.5559
71.7000		32.3244		12.5559
71.8000		32.3421		12.5558
71.9000		32.3598		12.5558
72.0000		32.3774		12.5558
72.1000		32.3951		12.5558
72.2000		32.4127		12.5558
72.3000		32.4303		12.5558
72.4000		32.4480		12.5558
72.5000		32.4656		12.5558
72.6000		32.4832		12.5558
72.7000		32.5008		12.5558
72.8000		32.5183		12.5557
72.9000		32.5359		12.5557
73.0000		32.5535		12.5557
73.1000		32.5710		12.5557
73.2000		32.5886		12.5557
73.3000		32.6061		12.5557
73.4000		32.6236		12.5557
73.5000		32.6411		12.5557
73.6000		32.6587		12.5557
73.7000		32.6762		12.5557
73.8000		32.6936		12.5557
73.9000		32.7111		12.5557
74.0000		32.7286		12.5556
74.1000		32.7460		12.5556
74.2000		32.7635		12.5556
74.3000		32.7809		12.5556
74.4000		32.7984		12.5556
74.5000		32.8158		12.5556
74.6000		32.8332		12.5556
74.7000		32.8506		12.5556
74.8000		32.8680		12.5556
74.9000		32.8854		12.5556
75.0000		32.9028		12.5556
75.1000		32.9201		12.5556
75.2000		32.9375		12.5556
75.3000		32.9548		12.5555
75.4000		32.9722		12.5555
75.5000		32.9895		12.5555
75.6000		33.0068		12.5555
75.7000		33.0241		12.5555
75.8000		33.0414		12.5555
75.9000		33.0587		12.5555
76.0000		33.0760		12.5555
76.1000		33.0933		12.5555
76.2000		33.1106		12.5555
76.3000		33.1278		12.5555
76.4000		33.1451		12.5555
76.5000		33.1623		12.5555
76.6000		33.1795		12.5555
76.7000		33.1968		12.5555
76.8000		33.2140		12.5554
76.9000		33.2312		12.5554
77.0000		33.2484		12.5554
77.1000		33.2656		12.5554
77.2000		33.2827		12.5554
77.3000		33.2999		12.5554
77.4000		33.3171		12.5554
77.5000		33.3342		12.5554
77.6000		33.3514		12.5554
77.7000		33.3685		12.5554
77.8000		33.3856		12.5554
77.9000		33.4027		12.5554
78.0000		33.4199		12.5554
78.1000		33.4370		12.5554
78.2000		33.4540		12.5554
78.3000		33.4711		12.5554
78.4000		33.4882		12.5554
78.5000		33.5053		12.5554
78.6000		33.5223		12.5554
78.7000		33.5394		12.5553
78.8000		33.5564		12.5553
78.9000		33.5734		12.5553
79.0000		33.5904		12.5553
79.1000		33.6075		12.5553
79.2000		33.6245		12.5553
79.3000		33.6415		12.5553
79.4000		33.6584		12.5553
79.5000		33.6754		12.5553
79.6000		33.6924		12.5553
79.7000		33.7093		12.5553
79.8000		33.7263		12.5553
79.9000		33.7432		12.5553
80.0000		33.7602		12.5553
80.1000		33.7771		12.5553
80.2000		33.7940		12.5553
80.3000		33.8109		12.5553
80.4000		33.8278		12.5553
80.5000		33.8447		12.5553
80.6000		33.8616		12.5553
80.7000		33.8785		12.5553
80.8000		33.8953		12.5553
80.9000		33.9122		12.5553
81.0000		33.9291		12.5552
81.1000		33.9459		12.5552
81.2000		33.9627		12.5552
81.3000		33.9796		12.5552
81.4000		33.9964		12.5552
81.5000		34.0132		12.5552
81.6000		34.0300		12.5552
81.7000		34.0468		12.5552
81.8000		34.0636		12.5552
81.9000		34.0803		12.5552
82.0000		34.0971		12.5552
82.1000		34.1139		12.5552
82.2000		34.1306		12.5552
82.3000		34.1474		12.5552
82.4000		34.1641		12.5552
82.5000		34.1808		12.5552
82.6000		34.1975		12.5552
82.7000		34.2142		12.5552
82.8000		34.2309		12.5552
82.9000		34.2476		12.5552
83.0000		34.2643		12.5552
83.1000		34.2810		12.5552
83.2000		34.2977		12.5552
83.3000		34.3143		12.5552
83.4000		34.3310		12.5552
83.5000		34.3476		12.5552
83.6000		34.3643		12.5552
83.7000		34.3809		12.5552
83.8000		34.3975		12.5552
83.9000		34.4141		12.5552
84.0000		34.4307		12.5552
84.1000		34.4473		12.5551
84.2000		34.4639		12.5551
84.3000		34.4805		12.5551
84.4000		34.4971		12.5551
84.5000		34.5136		12.5551
84.6000		34.5302		12.5551
84.7000		34.5467		12.5551
84.8000		34.5633		12.5551
84.9000		34.5798		12.5551
85.0000		34.5963		12.5551
85.1000		34.6129		12.5551
85.2000		34.6294		12.5551
85.3000		34.6459		12.5551
85.4000		34.6624		12.5551
85.5000		34.6788		12.5551
85.6000		34.6953		12.5551
85.7000		34.7118		12.5551
85.8000		34.7283		12.5551
85.9000		34.7447		12.5551
86.0000		34.7612		12.5551
86.1000		34.7776		12.5551
86.2000		34.7940		12.5551
86.3000		34.8104		12.5551
86.4000		34.8269		12.5551
86.5000		34.8433		12.5551
86.6000		34.8597		12.5551
86.7000		34.8761		12.5551
86.8000		34.8924		12.5551
86.9000		34.9088		12.5551
87.0000		34.9252		12.5551
87.1000		34.9416		12.5551
87.2000		34.9579		12.5551
87.3000		34.9743		12.5551
87.4000		34.9906		12.5551
87.5000		35.0069		12.5551
87.6000		35.0232		12.5551
87.7000		35.0396		12.5551
87.8000		35.0559		12.5551
87.9000		35.0722		12.5551
88.0000		35.0885		12.5551
88.1000		35.1047		12.5551
88.2000		35.1210		12.5551
88.3000		35.1373		12.5551
88.4000		35.1536		12.5551
88.5000		35.1698		12.5551
88.6000		35.1861		12.5551
88.7000		35.2023		12.5551
88.8000		35.2185		12.5550
88.9000		35.2348		12.5550
89.0000		35.2510		12.5550
89.1000		35.2672		12.5550
89.2000		35.2834		12.5550
89.3000		35.2996		12.5550
89.4000		35.3158		12.5550
89.5000		35.3320		12.5550
89.6000		35.3481		12.5550
89.7000		35.3643		12.5550
89.8000		35.3805		12.5550
89.9000		35.3966		12.5550
90.0000		35.4127		12.5550
90.1000		35.4289		12.5550
90.2000		35.4450		12.5550
90.3000		35.4611		12.5550
90.4000		35.4772		12.5550
90.5000		35.4934		12.5550
90.6000		35.5095		12.5550
90.7000		35.5255		12.5550
90.8000		35.5416		12.5550
90.9000		35.5577		12.5550
91.0000		35.5738		12.5550
91.1000		35.5898		12.5550
91.2000		35.6059		12.5550
91.3000		35.6219		12.5550
91.4000		35.6380		12.5550
91.5000		35.6540		12.5550
91.6000		35.6700		12.5550
91.7000		35.6861		12.5550
91.8000		35.7021		12.5550
91.9000		35.7181		12.5550
92.0000		35.7341		12.5550
92.1000		35.7501		12.5550
92.2000		35.7661		12.5550
92.3000		35.7820		12.5550
92.4000		35.7980		12.5550
92.5000		35.8140		12.5550
92.6000		35.8299		12.5550
92.7000		35.8459		12.5550
92.8000		35.8618		12.5550
92.9000		35.8777		12.5550
93.0000		35.8937		12.5550
93.1000		35.9096		12.5550
93.2000		35.9255		12.5550
